epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.656165599822998,0.48908549547195435,0.625173807144165,1e-04,0.9999995231628418,0.8637699484825134,0.6545794010162354,0.4873853027820587,0.6206100583076477,0.9999998807907104,0.9007126688957214
1,0.657279908657074,0.4903123676776886,0.6225184798240662,1e-04,1.0,0.8724716901779175,0.6670158505439758,0.5016573667526245,0.6195694208145142,1.0,0.8432599902153015
