epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.6585423350334167,0.4920353889465332,0.6411592960357666,1e-04,0.9999722838401794,0.8551186919212341,0.6276699304580688,0.45805805921554565,0.6294603943824768,0.9998986124992371,0.8474096059799194
1,0.6569067239761353,0.4901132881641388,0.6249760389328003,1e-04,0.999975860118866,0.8679444789886475,0.6552537083625793,0.48837587237358093,0.621067225933075,0.9997665882110596,0.855408251285553
