epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.7382543683052063,0.5887752175331116,0.49203553795814514,1e-04,0.9233485460281372,0.940269410610199,0.827215850353241,0.7062752842903137,0.3555903136730194,0.9424037337303162,0.9912001490592957
1,0.8643911480903625,0.762581467628479,0.27299442887306213,1e-04,0.9721983075141907,0.9464752674102783,0.9067773222923279,0.8302337527275085,0.1752151995897293,0.9924652576446533,0.9531325697898865
