,Image Name,Acc,F1,Jaccard,Recall,Precision
36,ISIC_0028106.jpg,0.980438232421875,0.9894622630653143,0.9791442980315601,0.9955340897813358,0.9834640522875817
37,ISIC_0027374.jpg,0.96990966796875,0.9826658696951583,0.9659224441833137,0.9968967362225789,0.9688355808229625
38,ISIC_0000051.jpg,0.9515838623046875,0.9691645367877864,0.9401738409035202,0.9917263325377884,0.9476064689002489
39,ISIC_0025076.jpg,0.9821014404296875,0.9906253746253747,0.9814248840044973,0.99856601949569,0.9828100222010784
40,ISIC_0027058.jpg,0.848968505859375,0.8851287050576794,0.7939290473017988,0.8983274440518256,0.8723121969073109
41,ISIC_0029567.jpg,0.98052978515625,0.9899481653038396,0.9800963983216086,0.9963844531485387,0.9835944960160298
42,ISIC_0025883.jpg,0.9248809814453125,0.9523191507908068,0.9089782938283475,0.9834960390493719,0.9230581476126998
43,ISIC_0026205.jpg,0.88037109375,0.897740908853759,0.8144554361717233,0.9802324256579696,0.828055822906641
44,ISIC_0027708.jpg,0.9090423583984375,0.9481422195930369,0.9013977338516251,0.9874248024932957,0.9118655979652281
45,ISIC_0030339.jpg,0.89361572265625,0.9175301632363378,0.8476265407815369,0.9805577326625035,0.8621157223197813
46,ISIC_0000442.jpg,0.9666595458984375,0.9818175766199833,0.9642845467324855,0.9938006435201563,0.9701200460450584
47,ISIC_0025975.jpg,0.937744140625,0.9645790287014047,0.9315815068837724,0.9938102649421278,0.937018233339518
48,ISIC_0024848.jpg,0.9105377197265625,0.9489796806335117,0.9029127821291957,0.99222972358197,0.9093425836363029
49,ISIC_0032199.jpg,0.9568634033203125,0.9772988251921209,0.9556054586284333,0.9956151832460733,0.9596442257652458
50,ISIC_0000363.jpg,0.9623565673828125,0.9770141716436684,0.9550612966100152,0.9946313053705917,0.9600102537810817
51,ISIC_0026174.jpg,0.8244781494140625,0.8738581658277681,0.7759752273745302,0.9634859989360158,0.7994863254208721
52,ISIC_0000268.jpg,0.8939971923828125,0.9211831043441757,0.8538827191654047,0.9799174491298366,0.8690914540160987
53,ISIC_0029041.jpg,0.827056884765625,0.8740358754362177,0.7762555274794694,0.9606899416090494,0.8017207984178442
54,ISIC_0031823.jpg,0.8981170654296875,0.939412912299805,0.8857480193699628,0.9788771014163877,0.9030074663317285
55,ISIC_0028739.jpg,0.9625244140625,0.9803695888483919,0.9614950457795058,0.996587474406058,0.964671091955831
56,ISIC_0026511.jpg,0.9693756103515625,0.9797110825810494,0.9602290741915028,0.9890596615843079,0.9705375741067137
57,ISIC_0028107.jpg,0.90313720703125,0.9412048014226437,0.8889394310507716,0.989291277258567,0.8975763143018655
58,ISIC_0000165.jpg,0.9852294921875,0.991792576011938,0.9837187789084181,0.9996581605619841,0.9840498023050391
59,ISIC_0000417.jpg,0.884613037109375,0.9042687867125784,0.8252651523904152,0.963369568149327,0.8520002862663708
